simulatedAnswer,item,normResponse0,normResponse1,simRank1,workerid,obj1,Answer.score_quiz3,guessRank1,utterance,blockNr,pref1,guessRank2,numFeatures,certainty,targetUttCode,simPreference2,order1,order2,targetFeature,response0,Answer.score_quiz1,response1,obj3,order0,pref0,trialNum,Answer.time_in_minutes,sex,response2,simPreference0,featuresPresent,evalNum,simPreference1,slide_number,obj2,name,simRank2,uttCode,targetFeatureNum,simRank0,guessRank0,trial_type,pref2,normResponse2,Answer.score_quiz2
321,970,0.1724137931034483,0.1724137931034483,,39,121,3,,blue,1,circle,,4,,22a2b-2b,1,121,112,shape,0.25,4,0.25,112,321,cloud,2,18.549433333333333,male,0.95,0,"['solid', 'striped', 'blue', 'red']",,0.5,13,321,task,,22a2b,1,,,task,square,0.6551724137931034,5
323,19880,0.11538461538461539,0.15384615384615388,,39,231,3,,green,1,circle,,4,,22a1-3,1,323,123,shape,0.15,4,0.2,323,231,cloud,3,18.549433333333333,male,0.95,0,"['striped', 'polka-dotted', 'blue', 'green']",,0.5,14,123,task,,22a1,1,,,task,square,0.7307692307692308,5
,,,,,39,,3,,,,,,,0.95,,,,,,,4,,,,,,18.549433333333333,,,,,,,,,,,,,,,,,,5
,,,,circle,39,,3,circle,,,,cloud,,,,,,,,,4,,,,,,18.549433333333333,,,,,3,,,,,cloud,,,square,square,,,,5
122,3621,0,1,,40,212,4,,cloud,0,striped,,3,,322b-2,0,222,212,texture,0,4,1,222,122,solid,0,18.170916666666667,male,0,1,"['cloud', 'circle', 'red']",,0.5,3,122,task,,322b,2,,,task,polka-dotted,0,5
121,5491,0,1,,40,121,4,,blue,0,striped,,4,,22b2b-2,0,132,121,texture,0,4,1,132,322,solid,1,18.170916666666667,male,0,1,"['cloud', 'square', 'blue', 'red']",,0.5,4,322,task,,22b2b,2,,,task,polka-dotted,0,5
332,17101,0,0,,40,332,4,,red,0,striped,,5,,211-3,0,113,223,texture,0,4,0,223,332,solid,2,18.170916666666667,male,1,1,"['cloud', 'circle', 'square', 'red', 'green']",,0.5,5,113,task,,211,2,,,task,polka-dotted,1,5
111,230,1,0,,40,111,4,,cloud,0,striped,,2,,331-3,0,121,131,texture,1,4,0,131,111,solid,3,18.170916666666667,male,0,1,"['cloud', 'blue']",,0.5,6,121,task,,331,2,,,task,polka-dotted,0,5
,,,,,40,,4,,,,,,,0.35,,,,,,,4,,,,,,18.170916666666667,,,,,,,,,,,,,,,,,,5
,,,,striped,40,,4,polka-dotted,,,,striped,,,,,,,,,4,,,,,,18.170916666666667,,,,,2,,,,,polka-dotted,,,solid,solid,,,,5
212,2140,0,1,,40,221,4,,solid,1,circle,,4,,22a2b-2b,0,221,212,shape,0,4,1,312,312,cloud,0,18.170916666666667,male,0,1,"['solid', 'striped', 'blue', 'red']",,0.5,11,212,task,,22a2b,1,,,task,square,0,5
233,25000,0,1,,40,212,4,,polka-dotted,1,circle,,4,,22b2b-2,0,233,313,shape,0,4,1,233,212,cloud,1,18.170916666666667,male,0,1,"['solid', 'polka-dotted', 'red', 'green']",,0.5,12,313,task,,22b2b,1,,,task,square,0,5
221,27240,0,1,,40,221,4,,striped,1,circle,,5,,22b1-2,0,333,221,shape,0,4,1,333,232,cloud,2,18.170916666666667,male,0,1,"['striped', 'polka-dotted', 'blue', 'red', 'green']",,0.5,13,232,task,,22b1,1,,,task,square,0,5
221,18800,0,1,,40,221,4,,blue,1,circle,,5,,211-3,0,323,221,shape,0,4,1,323,132,cloud,3,18.170916666666667,male,0,1,"['striped', 'polka-dotted', 'blue', 'red', 'green']",,0.5,14,132,task,,211,1,,,task,square,0,5
,,,,,40,,4,,,,,,,1,,,,,,,4,,,,,,18.170916666666667,,,,,,,,,,,,,,,,,,5
,,,,circle,40,,4,square,,,,cloud,,,,,,,,,4,,,,,,18.170916666666667,,,,,1,,,,,square,,,cloud,circle,,,,5
122,13990,0,1,,41,121,1,,striped,0,red,,2,,331-3,0.5,123,121,color,0,3,1,123,122,blue,0,36.49466666666667,female,0,0,"['cloud', 'striped']",,1,3,122,task,,331,3,,,task,green,0,1
233,23292,0,0,,41,211,1,,circle,0,red,,4,,22b2b-2,0.5,331,233,color,0,3,0,233,211,blue,1,36.49466666666667,female,1,0,"['circle', 'square', 'solid', 'polka-dotted']",,1,4,331,task,,22b2b,3,,,task,green,1,1
132,21302,0,1,,41,211,1,,polka-dotted,0,red,,4,,22a1-3,0.5,133,211,color,0,3,1,133,132,blue,2,36.49466666666667,female,0,0,"['cloud', 'circle', 'solid', 'polka-dotted']",,1,5,132,task,,22a1,3,,,task,green,0,1
112,20682,0,1,,41,331,1,,cloud,0,red,,4,,22b1-3,0.5,133,112,color,0,3,1,133,331,blue,3,36.49466666666667,female,0,0,"['cloud', 'square', 'solid', 'polka-dotted']",,1,6,112,task,,22b1,3,,,task,green,0,1
,,,,,41,,1,,,,,,,1,,,,,,,3,,,,,,36.49466666666667,,,,,,,,,,,,,,,,,,1
,,,,green,41,,1,green,,,,blue,,,,,,,,,3,,,,,,36.49466666666667,,,,,3,,,,,blue,,,red,red,,,,1
233,23031,0,0,,41,111,1,,circle,1,striped,,4,,22a1-3,0,233,111,texture,0,3,0,233,121,solid,0,36.49466666666667,female,1,0.5,"['cloud', 'circle', 'blue', 'green']",,1,11,121,task,,22a1,2,,,task,polka-dotted,1,1
211,16610,1,0,,41,211,1,,blue,1,striped,,4,,311-3,0,211,232,texture,1,3,0,223,223,solid,1,36.49466666666667,female,0,0.5,"['circle', 'blue', 'red', 'green']",,1,12,232,task,,311,2,,,task,polka-dotted,0,1
222,22681,0,1,,41,222,1,,circle,1,striped,,4,,22a2b-2a,0,133,223,texture,0,3,1,133,222,solid,2,36.49466666666667,female,0,0.5,"['cloud', 'circle', 'red', 'green']",,1,13,223,task,,22a2b,2,,,task,polka-dotted,0,1
323,19421,0,1,,41,111,1,,green,1,striped,,5,,22b1-2,0,111,213,texture,0,3,1,323,323,solid,3,36.49466666666667,female,0,0.5,"['cloud', 'circle', 'square', 'blue', 'green']",,1,14,213,task,,22b1,2,,,task,polka-dotted,0,1
,,,,,41,,1,,,,,,,1,,,,,,,3,,,,,,36.49466666666667,,,,,,,,,,,,,,,,,,1
,,,,solid,41,,1,polka-dotted,,,,solid,,,,,,,,,3,,,,,,36.49466666666667,,,,,2,,,,,polka-dotted,,,striped,striped,,,,1
122,13990,0.3333333333333333,0.3589743589743589,,42,121,0,,cloud,0,red,,2,,331-3,0,121,123,color,0.65,1,0.7,123,122,blue,0,12.5327,female,0.6,0.5,"['cloud', 'striped']",,1,3,122,task,,331,3,,,task,green,0.30769230769230765,3
221,23092,0.48717948717948717,0,,42,121,0,,circle,0,red,,4,,22a2b-2a,0,121,221,color,0.95,1,0,233,233,blue,1,12.5327,female,1,0.5,"['cloud', 'circle', 'striped', 'polka-dotted']",,1,4,221,task,,22a2b,3,,,task,green,0.5128205128205129,3
312,18341,0,1,,42,331,0,,square,0,red,,4,,311-3,0,312,323,color,0,1,1,323,331,blue,2,12.5327,female,0,0.5,"['square', 'solid', 'striped', 'polka-dotted']",,1,5,312,task,,311,3,,,task,green,0,3
112,21692,0.09090909090909091,0,,42,112,0,,cloud,0,red,,4,,22b2b-2,0,133,112,color,0.1,1,0,133,332,blue,3,12.5327,female,1,0.5,"['cloud', 'square', 'solid', 'polka-dotted']",,1,6,332,task,,22b2b,3,,,task,green,0.9090909090909091,3
,,,,,42,,0,,,,,,,0.95,,,,,,,1,,,,,,12.5327,,,,,,,,,,,,,,,,,,3
,,,,blue,42,,0,blue,,,,red,,,,,,,,,1,,,,,,12.5327,,,,,0,,,,,green,,,red,green,,,,3
312,15121,0.30000000000000004,0.35000000000000003,,42,312,0,,square,1,striped,,5,,22b1-2,1,213,123,texture,0.6,1,0.7,123,312,solid,0,12.5327,female,0.7,0.5,"['cloud', 'circle', 'square', 'red', 'green']",,0,11,213,task,,22b1,2,,,task,polka-dotted,0.35000000000000003,3
113,27561,0.37837837837837834,0.2972972972972973,,42,121,0,,cloud,1,striped,,4,,22b1-3,1,333,113,texture,0.7,1,0.55,333,121,solid,1,12.5327,female,0.6,0.5,"['cloud', 'square', 'blue', 'green']",,0,12,113,task,,22b1,2,,,task,polka-dotted,0.3243243243243243,3
323,19161,0.19354838709677422,0.4193548387096775,,42,112,0,,green,1,striped,,4,,22b1-3,1,332,323,texture,0.3,1,0.65,323,112,solid,2,12.5327,female,0.6,0.5,"['cloud', 'square', 'red', 'green']",,0,13,332,task,,22b1,2,,,task,polka-dotted,0.38709677419354843,3
231,10960,0.2647058823529412,0.2647058823529412,,42,231,0,,circle,1,striped,,4,,321-2,1,231,232,texture,0.45,1,0.45,213,213,solid,3,12.5327,female,0.8,0.5,"['circle', 'blue', 'red', 'green']",,0,14,232,task,,321,2,,,task,polka-dotted,0.47058823529411764,3
,,,,,42,,0,,,,,,,0.85,,,,,,,1,,,,,,12.5327,,,,,,,,,,,,,,,,,,3
,,,,solid,42,,0,striped,,,,solid,,,,,,,,,1,,,,,,12.5327,,,,,2,,,,,striped,,,polka-dotted,polka-dotted,,,,3
331,21520,0.24,0.24,,43,331,4,,polka-dotted,0,circle,,4,,311-3,1,232,133,shape,0.3,3,0.3,133,331,cloud,0,9.7146,female,0.65,0.5,"['polka-dotted', 'blue', 'red', 'green']",,0,3,232,task,,311,1,,,task,square,0.52,4
312,7350,0.13333333333333333,0.3333333333333333,,43,111,4,,solid,0,circle,,4,,22a2b-2a,1,312,332,shape,0.2,3,0.5,332,111,cloud,1,9.7146,female,0.8,0.5,"['solid', 'polka-dotted', 'blue', 'red']",,0,4,312,task,,22a2b,1,,,task,square,0.5333333333333333,4
312,6370,0.12,0.2,,43,312,4,,red,0,circle,,4,,311-3,1,312,122,shape,0.15,3,0.25,232,232,cloud,2,9.7146,female,0.85,0.5,"['solid', 'striped', 'polka-dotted', 'red']",,0,5,122,task,,311,1,,,task,square,0.6799999999999999,4
123,15180,0.31034482758620685,0.13793103448275862,,43,332,4,,green,0,circle,,5,,211-3,1,332,123,shape,0.45,3,0.2,123,213,cloud,3,9.7146,female,0.8,0.5,"['solid', 'striped', 'polka-dotted', 'red', 'green']",,0,6,213,task,,211,1,,,task,square,0.5517241379310345,4
,,,,,43,,4,,,,,,,0.65,,,,,,,3,,,,,,9.7146,,,,,,,,,,,,,,,,,,4
,,,,cloud,43,,4,cloud,,,,circle,,,,,,,,,3,,,,,,9.7146,,,,,3,,,,,circle,,,square,square,,,,4
212,3381,0.2962962962962963,0.48148148148148145,,43,231,4,,circle,1,red,,4,,321-2,0,222,231,color,0.4,3,0.65,222,212,blue,0,9.7146,female,0.3,0.5,"['circle', 'solid', 'striped', 'polka-dotted']",,1,11,212,task,,321,3,,,task,green,0.2222222222222222,4
122,14201,0.27586206896551724,0.5172413793103449,,43,122,4,,cloud,1,red,,3,,322b-2,0,123,122,color,0.4,3,0.75,123,222,blue,1,9.7146,female,0.3,0.5,"['cloud', 'circle', 'striped']",,1,12,222,task,,322b,3,,,task,green,0.20689655172413793,4
112,2621,0.20689655172413793,0.5862068965517241,,43,131,4,,cloud,1,red,,4,,321-2,0,122,131,color,0.3,3,0.85,122,112,blue,2,9.7146,female,0.3,0.5,"['cloud', 'solid', 'striped', 'polka-dotted']",,1,13,112,task,,321,3,,,task,green,0.20689655172413793,4
231,26252,0.3333333333333333,0.5333333333333333,,43,221,4,,polka-dotted,1,red,,4,,22a2b-2a,0,231,221,color,0.5,3,0.8,333,333,blue,3,9.7146,female,0.2,0.5,"['circle', 'square', 'striped', 'polka-dotted']",,1,14,231,task,,22a2b,3,,,task,green,0.13333333333333333,4
,,,,,43,,4,,,,,,,0.65,,,,,,,3,,,,,,9.7146,,,,,,,,,,,,,,,,,,4
,,,,blue,43,,4,blue,,,,green,,,,,,,,,3,,,,,,9.7146,,,,,3,,,,,green,,,red,red,,,,4
333,27780,0.29411764705882354,0.20588235294117646,,44,231,2,,green,0,circle,,4,,22b2b-2,0.5,333,231,shape,0.5,3,0.35,333,213,cloud,0,7.75545,male,0.85,1,"['solid', 'polka-dotted', 'blue', 'green']",,0,3,213,task,,22b2b,1,,,task,square,0.5,2
313,13150,0.29411764705882354,0.20588235294117646,,44,221,2,,solid,0,circle,,4,,22a2b-2b,0.5,313,213,shape,0.5,3,0.35,313,221,cloud,1,7.75545,male,0.85,1,"['solid', 'striped', 'blue', 'green']",,0,4,213,task,,22a2b,1,,,task,square,0.5,2
312,5130,0.2857142857142857,0.19999999999999998,,44,121,2,,solid,0,circle,,5,,22b1-2,0.5,132,121,shape,0.5,3,0.35,132,312,cloud,2,7.75545,male,0.9,1,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",,0,5,312,task,,22b1,1,,,task,square,0.5142857142857143,2
112,2050,0.3125,0.125,,44,221,2,,solid,0,circle,,4,,22a1-3,0.5,312,221,shape,0.5,3,0.2,312,112,cloud,3,7.75545,male,0.9,1,"['solid', 'striped', 'blue', 'red']",,0,6,112,task,,22a1,1,,,task,square,0.5625,2
,,,,,44,,2,,,,,,,0.95,,,,,,,3,,,,,,7.75545,,,,,,,,,,,,,,,,,,2
,,,,square,44,,2,cloud,,,,circle,,,,,,,,,3,,,,,,7.75545,,,,,2,,,,,circle,,,cloud,square,,,,2
311,22570,0.4166666666666667,0.11111111111111113,,44,311,2,,blue,1,circle,,5,,211-3,0.5,311,133,shape,0.75,3,0.2,133,223,cloud,0,7.75545,male,0.85,1,"['solid', 'striped', 'polka-dotted', 'blue', 'green']",,0,11,223,task,,211,1,,,task,square,0.47222222222222227,2
123,25970,0.39473684210526316,0.15789473684210525,,44,123,2,,striped,1,circle,,3,,322b-2,0.5,133,233,shape,0.75,3,0.3,233,123,cloud,1,7.75545,male,0.85,1,"['striped', 'polka-dotted', 'green']",,0,12,133,task,,322b,1,,,task,square,0.4473684210526316,2
323,18200,0.41025641025641024,0.15384615384615383,,44,221,2,,green,1,circle,,5,,22b1-2,0.5,212,323,shape,0.8,3,0.3,323,221,cloud,2,7.75545,male,0.85,1,"['solid', 'striped', 'blue', 'red', 'green']",,0,13,212,task,,22b1,1,,,task,square,0.43589743589743585,2
313,12610,0.39024390243902446,0.14634146341463417,,44,211,2,,green,1,circle,,5,,22b1-2,0.5,313,232,shape,0.8,3,0.3,313,211,cloud,3,7.75545,male,0.95,1,"['solid', 'polka-dotted', 'blue', 'red', 'green']",,0,14,232,task,,22b1,1,,,task,square,0.4634146341463415,2
,,,,,44,,2,,,,,,,0.95,,,,,,,3,,,,,,7.75545,,,,,,,,,,,,,,,,,,2
,,,,square,44,,2,cloud,,,,circle,,,,,,,,,3,,,,,,7.75545,,,,,2,,,,,circle,,,cloud,square,,,,2
321,12810,0.2978723404255319,0.3404255319148936,,45,321,1,,blue,0,striped,,4,,311-3,0,321,332,texture,0.7,2,0.8,313,313,solid,0,15.169283333333333,male,0.85,0.5,"['square', 'blue', 'red', 'green']",,1,3,332,task,,311,2,,,task,polka-dotted,0.36170212765957444,4
222,6431,0.21428571428571427,0.47619047619047616,,45,321,1,,circle,0,striped,,4,,22a2b-2b,0,222,321,texture,0.45,2,1,232,232,solid,1,15.169283333333333,male,0.65,0.5,"['circle', 'square', 'blue', 'red']",,1,4,222,task,,22a2b,2,,,task,polka-dotted,0.30952380952380953,4
221,420,0.13333333333333333,0.6666666666666666,,45,211,1,,blue,0,striped,,2,,331-3,0,231,211,texture,0.2,2,1,231,221,solid,2,15.169283333333333,male,0.3,0.5,"['circle', 'blue']",,1,5,221,task,,331,2,,,task,polka-dotted,0.19999999999999998,4
313,12881,0.7692307692307692,0.07692307692307693,,45,122,1,,square,0,striped,,4,,22b1-3,0,313,122,texture,1,2,0.1,313,332,solid,3,15.169283333333333,male,0.2,0.5,"['cloud', 'square', 'red', 'green']",,1,6,332,task,,22b1,2,,,task,polka-dotted,0.15384615384615385,4
,,,,,45,,1,,,,,,,1,,,,,,,2,,,,,,15.169283333333333,,,,,,,,,,,,,,,,,,4
,,,,solid,45,,1,polka-dotted,,,,striped,,,,,,,,,2,,,,,,15.169283333333333,,,,,1,,,,,polka-dotted,,,striped,solid,,,,4
112,1120,0.625,0.125,,45,111,1,,red,1,circle,,4,,22a2b-2a,0,111,331,shape,1,2,0.2,112,112,cloud,0,15.169283333333333,male,0.4,0.5,"['solid', 'polka-dotted', 'blue', 'red']",,1,11,331,task,,22a2b,1,,,task,square,0.25,4
212,7330,0.26666666666666666,0.6333333333333333,,45,331,1,,solid,1,circle,,4,,22a2b-2a,0,332,212,shape,0.4,2,0.95,332,331,cloud,1,15.169283333333333,male,0.15,0.5,"['solid', 'polka-dotted', 'blue', 'red']",,1,12,212,task,,22a2b,1,,,task,square,0.09999999999999999,4
213,9990,0.3846153846153846,0.5769230769230769,,45,311,1,,solid,1,circle,,4,,22a2b-2a,0,213,311,shape,0.5,2,0.75,213,331,cloud,2,15.169283333333333,male,0.05,0.5,"['solid', 'polka-dotted', 'blue', 'green']",,1,13,331,task,,22a2b,1,,,task,square,0.038461538461538464,4
112,19900,0.625,0.34375,,45,112,1,,solid,1,circle,,4,,22a2b-2b,0,112,123,shape,1,2,0.55,323,323,cloud,3,15.169283333333333,male,0.05,0.5,"['solid', 'striped', 'red', 'green']",,1,14,123,task,,22a2b,1,,,task,square,0.03125,4
,,,,,45,,1,,,,,,,1,,,,,,,2,,,,,,15.169283333333333,,,,,,,,,,,,,,,,,,4
,,,,cloud,45,,1,circle,,,,square,,,,,,,,,2,,,,,,15.169283333333333,,,,,2,,,,,square,,,circle,cloud,,,,4
133,20590,1,0,,46,231,3,,green,0,circle,,3,,321-3,1,331,133,shape,1,4,0,133,231,cloud,0,15.346466666666666,female,0,0.5,"['polka-dotted', 'blue', 'green']",,0,3,331,task,,321,1,,,task,square,0,2
133,22960,1,0,,46,213,3,,polka-dotted,0,circle,,4,,311-3,1,323,213,shape,1,4,0,133,133,cloud,1,15.346466666666666,female,0,0.5,"['solid', 'striped', 'polka-dotted', 'green']",,0,4,323,task,,311,1,,,task,square,0,2
132,4660,1,0,,46,211,3,,red,0,circle,,5,,211-3,1,211,321,shape,1,4,0,132,132,cloud,2,15.346466666666666,female,0,0.5,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",,0,5,321,task,,211,1,,,task,square,0,2
312,2190,0.09090909090909091,0,,46,112,3,,solid,0,circle,,2,,331-3,1,312,212,shape,0.1,4,0,312,112,cloud,3,15.346466666666666,female,1,0.5,"['solid', 'red']",,0,6,212,task,,331,1,,,task,square,0.9090909090909091,2
,,,,,46,,3,,,,,,,0.15,,,,,,,4,,,,,,15.346466666666666,,,,,,,,,,,,,,,,,,2
,,,,cloud,46,,3,cloud,,,,circle,,,,,,,,,4,,,,,,15.346466666666666,,,,,3,,,,,circle,,,square,square,,,,2
222,23821,0,0.6666666666666666,,46,221,3,,striped,1,red,,3,,321-3,0.5,222,221,color,0,4,1,233,233,blue,0,15.346466666666666,female,0.5,0,"['circle', 'striped', 'polka-dotted']",,1,11,222,task,,321,3,,,task,green,0.3333333333333333,2
221,23092,0.39999999999999997,0.5333333333333333,,46,121,3,,striped,1,red,,4,,22a2b-2a,0.5,233,121,color,0.6,4,0.8,233,221,blue,1,15.346466666666666,female,0.1,0,"['cloud', 'circle', 'striped', 'polka-dotted']",,1,12,221,task,,22a2b,3,,,task,green,0.06666666666666667,2
232,10952,0.37499999999999994,0.625,,46,131,3,,polka-dotted,1,red,,4,,22b1-3,0.5,131,232,color,0.6,4,1,213,213,blue,2,15.346466666666666,female,0,0,"['cloud', 'circle', 'solid', 'polka-dotted']",,1,13,232,task,,22b1,3,,,task,green,0,2
112,11771,0.37499999999999994,0.625,,46,211,3,,solid,1,red,,4,,311-3,0.5,112,211,color,0.6,4,1,313,313,blue,3,15.346466666666666,female,0,0,"['cloud', 'circle', 'square', 'solid']",,1,14,112,task,,311,3,,,task,green,0,2
,,,,,46,,3,,,,,,,1,,,,,,,4,,,,,,15.346466666666666,,,,,,,,,,,,,,,,,,2
,,,,green,46,,3,blue,,,,green,,,,,,,,,4,,,,,,15.346466666666666,,,,,2,,,,,blue,,,red,red,,,,2
233,25151,0.35483870967741943,0.38709677419354843,,47,321,2,,green,0,striped,,5,,22b1-2,1,321,233,texture,0.55,0,0.6,233,123,solid,0,6.076533333333333,female,0.4,0.5,"['cloud', 'circle', 'square', 'blue', 'green']",,0,3,123,task,,22b1,2,,,task,polka-dotted,0.2580645161290323,2
311,2321,0.18181818181818182,0.36363636363636365,,47,311,2,,blue,0,striped,,4,,22a2b-2b,1,311,321,texture,0.2,0,0.4,122,122,solid,1,6.076533333333333,female,0.5,0.5,"['cloud', 'square', 'blue', 'red']",,0,4,321,task,,22a2b,2,,,task,polka-dotted,0.45454545454545453,2
211,27911,0.3333333333333333,0.4666666666666666,,47,211,2,,blue,0,striped,,4,,22a2b-2b,1,211,333,texture,0.5,0,0.7,333,313,solid,2,6.076533333333333,female,0.3,0.5,"['circle', 'square', 'blue', 'green']",,0,5,313,task,,22a2b,2,,,task,polka-dotted,0.19999999999999998,2
233,25500,0.2962962962962963,0.3333333333333333,,47,213,2,,green,0,striped,,2,,331-3,1,223,233,texture,0.4,0,0.45,233,213,solid,3,6.076533333333333,female,0.5,0.5,"['circle', 'green']",,0,6,223,task,,331,2,,,task,polka-dotted,0.37037037037037035,2
,,,,,47,,2,,,,,,,0.55,,,,,,,0,,,,,,6.076533333333333,,,,,,,,,,,,,,,,,,2
,,,,solid,47,,2,striped,,,,solid,,,,,,,,,0,,,,,,6.076533333333333,,,,,2,,,,,striped,,,polka-dotted,polka-dotted,,,,2
212,4112,0.4571428571428572,0.14285714285714285,,47,311,2,,circle,1,red,,4,,22b2b-2,1,311,322,color,0.8,0,0.25,322,212,blue,0,6.076533333333333,female,0.7,0.5,"['circle', 'square', 'solid', 'striped']",,0,11,212,task,,22b2b,3,,,task,green,0.39999999999999997,2
322,16441,0.3333333333333333,0.3666666666666667,,47,222,2,,square,1,red,,3,,322b-2,1,223,222,color,0.5,0,0.55,223,322,blue,1,6.076533333333333,female,0.45,0.5,"['circle', 'square', 'striped']",,0,12,322,task,,322b,3,,,task,green,0.3,2
213,10392,0.2692307692307692,0.5,,47,221,2,,solid,1,red,,4,,22b1-3,1,213,122,color,0.35,0,0.65,213,221,blue,2,6.076533333333333,female,0.3,0.5,"['cloud', 'circle', 'solid', 'striped']",,0,13,122,task,,22b1,3,,,task,green,0.23076923076923075,2
222,3312,0.4375,0.21875,,47,111,2,,striped,1,red,,4,,22a2b-2a,1,212,111,color,0.7,0,0.35,222,222,blue,3,6.076533333333333,female,0.55,0.5,"['cloud', 'circle', 'solid', 'striped']",,0,14,212,task,,22a2b,3,,,task,green,0.34375000000000006,2
,,,,,47,,2,,,,,,,0.7,,,,,,,0,,,,,,6.076533333333333,,,,,,,,,,,,,,,,,,2
,,,,blue,47,,2,green,,,,red,,,,,,,,,0,,,,,,6.076533333333333,,,,,2,,,,,red,,,green,blue,,,,2
332,7611,0,0,,48,121,2,,square,0,striped,,5,,22b1-2,0.5,332,121,texture,0,5,0,332,222,solid,0,10.5164,male,1,0,"['cloud', 'circle', 'square', 'blue', 'red']",,1,3,222,task,,22b1,2,,,task,polka-dotted,1,1
223,16610,0,1,,48,211,2,,circle,0,striped,,4,,311-3,0.5,211,232,texture,0,5,1,223,223,solid,1,10.5164,male,0,0,"['circle', 'blue', 'red', 'green']",,1,4,232,task,,311,2,,,task,polka-dotted,0,1
223,22751,0,1,,48,313,2,,green,0,striped,,4,,311-3,0.5,133,223,texture,0,5,1,133,313,solid,2,10.5164,male,0,0,"['cloud', 'circle', 'square', 'green']",,1,5,223,task,,311,2,,,task,polka-dotted,0,1
323,18340,0,1,,48,331,2,,square,0,striped,,4,,311-3,0.5,312,323,texture,0,5,1,323,331,solid,3,10.5164,male,0,0,"['square', 'blue', 'red', 'green']",,1,6,312,task,,311,2,,,task,polka-dotted,0,1
,,,,,48,,2,,,,,,,0.3,,,,,,,5,,,,,,10.5164,,,,,,,,,,,,,,,,,,1
,,,,polka-dotted,48,,2,polka-dotted,,,,solid,,,,,,,,,5,,,,,,10.5164,,,,,3,,,,,solid,,,striped,striped,,,,1
323,19600,0,0,,48,113,2,,green,1,circle,,3,,321-3,1,323,113,shape,0,5,0,323,213,cloud,0,10.5164,male,1,0,"['solid', 'striped', 'green']",,0.5,11,213,task,,321,1,,,task,square,1,1
311,8630,0,0,,48,311,2,,solid,1,circle,,4,,311-3,1,311,212,shape,0,5,0,113,113,cloud,1,10.5164,male,1,0,"['solid', 'blue', 'red', 'green']",,0.5,12,212,task,,311,1,,,task,square,1,1
332,7620,0.3333333333333333,0,,48,221,2,,red,1,circle,,4,,22a2b-2a,1,222,221,shape,0.5,5,0,332,332,cloud,2,10.5164,male,1,0,"['striped', 'polka-dotted', 'blue', 'red']",,0.5,13,222,task,,22a2b,1,,,task,square,0.6666666666666666,1
322,14340,0,0,,48,222,2,,striped,1,circle,,3,,321-3,1,222,322,shape,0,5,0,123,123,cloud,3,10.5164,male,1,0,"['striped', 'red', 'green']",,0.5,14,322,task,,321,1,,,task,square,1,1
,,,,,48,,2,,,,,,,0.4,,,,,,,5,,,,,,10.5164,,,,,,,,,,,,,,,,,,1
,,,,circle,48,,2,circle,,,,cloud,,,,,,,,,5,,,,,,10.5164,,,,,3,,,,,cloud,,,square,square,,,,1
